monstats_id,display_name,name_str,base_id,ai,enabled,threat,superunique_refs,raw_family,family_group,broad_archetype,family_source,classification_confidence,combat_relevant,danger_priority,danger_label,combat_tags,threat_vector_primary,threat_vector_secondary,engagement_profile,mobility_class,burst_pressure_rating,control_pressure_rating,attrition_pressure_rating,spawn_pressure_rating,threat_rollup_rating,threat_intensity_rating,human_consensus_score,human_consensus_band,consensus_source_bucket,target_priority_score,avoidance_priority,needs_line_of_sight_break,needs_corpse_control,needs_debuff_response,is_light_mover,is_exploder,is_archer,is_ranged_attacker,is_life_drain,is_mana_drain,is_viper_cloud,is_frenzy_melee,is_projectile_burst,is_debuff_source,is_critical_threat,is_super_critical_threat
cr_archer8,Dark Archer,DarkArcher,cr_archer1,CorruptArcher,1,10,,corruptrogue,corrupt_rogue,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,47,caution,community_dangerous,61,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
cr_archer7,Dark Archer,DarkArcher,cr_archer1,CorruptArcher,1,10,,corruptrogue,corrupt_rogue,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,47,caution,community_dangerous,61,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
cr_archer3,Dark Archer,DarkArcher,cr_archer1,CorruptArcher,1,10,,corruptrogue,corrupt_rogue,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,47,caution,community_dangerous,61,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
corruptrogue4,Black Rogue,BlackRogue,corruptrogue1,CorruptRogue,1,10,,corruptrogue,corrupt_rogue,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
cr_lancer9,Black Lancer,BlackLancer,cr_lancer1,CorruptLancer,1,10,,corruptrogue,corrupt_rogue,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
cr_lancer8,Black Lancer,BlackLancer,cr_lancer1,CorruptLancer,1,10,,corruptrogue,corrupt_rogue,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
cr_lancer4,Black Lancer,BlackLancer,cr_lancer1,CorruptLancer,1,10,,corruptrogue,corrupt_rogue,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
cr_archer4,Black Archer,BlackArcher,cr_archer1,CorruptArcher,1,10,,corruptrogue,corrupt_rogue,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,47,caution,community_dangerous,61,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
turret3,a Turret,Turret,turret1,DesertTurret,1,9,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|ranged_attacker|turret,turret_lane,ranged_pressure,turret_zone,stationary,0,1,1,0,1,4,37,caution,mechanics_inferred,62,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
turret2,a Turret,Turret,turret1,DesertTurret,1,9,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|ranged_attacker|turret,turret_lane,ranged_pressure,turret_zone,stationary,0,1,1,0,1,4,37,caution,mechanics_inferred,62,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
turret1,a Turret,Turret,turret1,DesertTurret,1,9,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|ranged_attacker|turret,turret_lane,ranged_pressure,turret_zone,stationary,0,1,1,0,1,4,37,caution,mechanics_inferred,62,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
trap-melee,a Trap,a trap,trap-melee,Trap-Melee,1,,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|crowd_control|ranged_attacker|turret,debuff_control,turret_lane,turret_zone,stationary,0,3,1,0,2,2,37,caution,mechanics_inferred,72,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
wakeofdestruction,Wake of Fire,Wake of Destruction,wakeofdestruction,AssassinSentry,1,,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|crowd_control|elemental_fire|ranged_attacker|turret,debuff_control,turret_lane,turret_zone,stationary,0,3,1,0,2,2,37,caution,mechanics_inferred,72,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
siegebeast1,Siege Beast,Siege Beast,siegebeast1,SiegeBeast,1,10,,siegebeast,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|heavy_melee|ranged_attacker|turret,turret_lane,melee_pressure,turret_zone,stationary,1,1,1,0,2,4,37,caution,mechanics_inferred,68,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
sarcophagus,Mummy Sarcophagus,MummyGenerator,sarcophagus,Sarcophagus,1,10,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|elemental_lightning|ranged_attacker|turret,turret_lane,ranged_pressure,turret_zone,stationary,0,1,1,0,1,4,37,caution,mechanics_inferred,62,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
lightningspire,Lightning Spire,LightningSpire,lightningspire,ArcaneTower,1,9,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|elemental_lightning|ranged_attacker|turret,turret_lane,ranged_pressure,turret_zone,stationary,0,1,1,0,1,4,37,caution,mechanics_inferred,62,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
lightningsentry,Lightning Sentry,Lightning Sentry,lightningsentry,AssassinSentry,1,,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|crowd_control|elemental_lightning|ranged_attacker|turret,debuff_control,turret_lane,turret_zone,stationary,0,3,1,0,2,2,37,caution,mechanics_inferred,72,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
infernosentry,Inferno Sentry,Inferno Sentry,infernosentry,AssassinSentry,1,,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|crowd_control|elemental_fire|ranged_attacker|turret,debuff_control,turret_lane,turret_zone,stationary,0,3,1,0,2,2,37,caution,mechanics_inferred,72,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
siegebeast4,Gore Bearer,GoreBearer,siegebeast1,SiegeBeast,1,10,,siegebeast,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|heavy_melee|ranged_attacker|turret,turret_lane,melee_pressure,turret_zone,stationary,1,1,1,0,2,4,37,caution,mechanics_inferred,68,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
gargoyletrap,Gargoyle Trap,GargoyleTrap,gargoyletrap,GargoyleTrap,1,9,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|crowd_control|ranged_attacker|turret,debuff_control,turret_lane,turret_zone,stationary,0,3,1,0,2,4,37,caution,mechanics_inferred,72,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
flyingscimitar,Flying Scimitar,FlyingScimitar,flyingscimitar,FlyingScimitar,1,10,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|ranged_attacker|turret,turret_lane,ranged_pressure,turret_zone,stationary,0,1,1,0,1,4,37,caution,mechanics_inferred,62,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
firetower,Fire Tower,FireTower,firetower,DesertTurret,1,9,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|elemental_fire|ranged_attacker|turret,turret_lane,ranged_pressure,turret_zone,stationary,0,1,1,0,1,4,37,caution,mechanics_inferred,62,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
siegebeast5,Demon Steed,DeamonSteed,siegebeast1,SiegeBeast,1,10,,siegebeast,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|heavy_melee|ranged_attacker|turret,turret_lane,melee_pressure,turret_zone,stationary,1,1,1,0,2,4,37,caution,mechanics_inferred,68,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
deathsentry,Death Sentry,Death Sentry,deathsentry,DeathSentry,1,,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|crowd_control|ranged_attacker|turret,debuff_control,turret_lane,turret_zone,stationary,0,3,1,0,2,2,37,caution,mechanics_inferred,72,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
siegebeast2,Crush Beast,CrushBiest,siegebeast1,SiegeBeast,1,10,,siegebeast,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|heavy_melee|ranged_attacker|turret,turret_lane,melee_pressure,turret_zone,stationary,1,1,1,0,2,4,37,caution,mechanics_inferred,68,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
compellingorb,Compelling Orb,compellingorb,compellingorb,Idle,1,,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|ranged_attacker|turret,turret_lane,ranged_pressure,turret_zone,stationary,0,1,1,0,1,2,37,caution,mechanics_inferred,62,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
chargeboltsentry,Charged Bolt Sentry,Charged Bolt Sentry,chargeboltsentry,AssassinSentry,1,,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|crowd_control|ranged_attacker|turret,debuff_control,turret_lane,turret_zone,stationary,0,3,1,0,2,2,37,caution,mechanics_inferred,72,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
bladecreeper,Blade Sentinel,Blade Creeper,bladecreeper,BladeCreeper,1,,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|ranged_attacker|turret,turret_lane,ranged_pressure,turret_zone,stationary,0,1,1,0,1,2,37,caution,mechanics_inferred,62,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
barricadetower,Barricaded Tower,Barricade Tower,barricadetower,SiegeTower,1,6,,construct,construct_siege,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|ranged_attacker|turret,turret_lane,ranged_pressure,turret_zone,stationary,0,1,1,0,1,3,37,caution,mechanics_inferred,62,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
slinger5,Spear Cat,SpearCat,slinger5,PantherJavelin,1,10,,pantherwoman,cat_warrior,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,47,caution,community_dangerous,61,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
slinger2,Spear Cat,SpearCat,slinger1,PantherJavelin,1,10,,pantherwoman,cat_warrior,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,47,caution,community_dangerous,61,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
slinger9,Slinger,Slinger,slinger1,PantherJavelin,1,10,,pantherwoman,cat_warrior,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
slinger8,Slinger,Slinger,slinger1,PantherJavelin,1,10,,pantherwoman,cat_warrior,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
slinger7,Slinger,Slinger,slinger1,PantherJavelin,1,10,,pantherwoman,cat_warrior,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
slinger1,Slinger,Slinger,slinger1,PantherJavelin,1,10,,pantherwoman,cat_warrior,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
pantherwoman6,Saber Cat,SaberCat,pantherwoman1,PantherWoman,1,10,,pantherwoman,cat_warrior,humanoid,mon_type,high,True,3,medium,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pantherwoman2,Saber Cat,SaberCat,pantherwoman1,PantherWoman,1,10,,pantherwoman,cat_warrior,humanoid,mon_type,high,True,3,medium,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pantherwoman3,Night Tiger,NightTiger,pantherwoman1,PantherWoman,1,10,,pantherwoman,cat_warrior,humanoid,mon_type,high,True,3,medium,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
slinger6,Night Slinger,NightSlinger,slinger5,PantherJavelin,1,10,,pantherwoman,cat_warrior,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
slinger3,Night Slinger,NightSlinger,slinger1,PantherJavelin,1,10,,pantherwoman,cat_warrior,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
pantherwoman5,Huntress,Huntress,pantherwoman1,PantherWoman,1,10,,pantherwoman,cat_warrior,humanoid,mon_type,high,True,3,medium,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
slinger4,Hell Slinger,HellSlinger,slinger1,PantherJavelin,1,10,,pantherwoman,cat_warrior,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|elemental_fire|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
pantherwoman4,Hell Cat,HellCat,pantherwoman1,PantherWoman,1,10,,pantherwoman,cat_warrior,humanoid,mon_type,high,True,3,medium,archetype_humanoid|elemental_fire|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
brute3,Yeti,Yeti,brute2,Brute,1,10,,brute,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
brute5,Wailing Beast,WailingBeast,brute2,Brute,1,10,,brute,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
blunderbore4,Urdar,Urdar,blunderbore1,PinHead,1,10,,blunderbore,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
snowyeti1,Snow Drifter,SnowYeti1,snowyeti1,Brute,1,10,,snowyeti,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
blunderbore6,Mauler,Mauler,blunderbore1,PinHead,1,10,,blunderbore,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|crowd_control|elemental_cold|heavy_melee|melee_attacker,debuff_control,melee_pressure,rushdown_melee,slow_heavy,1,2,0,0,2,4,30,caution,mechanics_inferred,66,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
blunderbore3,Mauler,Mauler,blunderbore1,PinHead,1,10,,blunderbore,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|crowd_control|elemental_cold|heavy_melee|melee_attacker,debuff_control,melee_pressure,rushdown_melee,slow_heavy,1,2,0,0,2,4,30,caution,mechanics_inferred,66,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
blunderbore2,Gorebelly,Gorbelly,blunderbore1,PinHead,1,10,,blunderbore,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
brute1,Gargantuan Beast,GargantuanBeast,brute2,Brute,1,10,,brute,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frozenhorror2,Frozen Terror,Frozen Horror2,frozenhorror1,FrozenHorror,1,10,,frozenhorror,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frozenhorror3,Frozen Scourge,Frozen Horror3,frozenhorror1,FrozenHorror,1,10,,frozenhorror,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frozenhorror5,Frozen Scorch,Frozen Horror5,frozenhorror1,FrozenHorror,1,10,,frozenhorror,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frozenhorror4,Frozen Horror,Frozen Horror4,frozenhorror1,FrozenHorror,1,10,,frozenhorror,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
deathmauler3,Death Slasher,Death Mauler3,deathmauler1,DeathMauler,1,10,,deathmauler,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|crowd_control|elemental_cold|heavy_melee|melee_attacker,debuff_control,melee_pressure,rushdown_melee,slow_heavy,1,2,0,0,2,4,30,caution,mechanics_inferred,66,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
deathmauler6,Death Mauler,Death Mauler1,deathmauler1,DeathMauler,1,10,,deathmauler,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|crowd_control|elemental_cold|heavy_melee|melee_attacker,debuff_control,melee_pressure,rushdown_melee,slow_heavy,1,2,0,0,2,4,30,caution,mechanics_inferred,66,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
deathmauler2,Death Brawler,Death Mauler2,deathmauler1,DeathMauler,1,10,,deathmauler,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|crowd_control|elemental_cold|heavy_melee|melee_attacker,debuff_control,melee_pressure,rushdown_melee,slow_heavy,1,2,0,0,2,4,30,caution,mechanics_inferred,66,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
deathmauler4,Death Berserker,Death Mauler4,deathmauler1,DeathMauler,1,10,,deathmauler,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|crowd_control|elemental_cold|heavy_melee|melee_attacker,debuff_control,melee_pressure,rushdown_melee,slow_heavy,1,2,0,0,2,4,30,caution,mechanics_inferred,66,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
brute4,Crusher,Crusher,brute2,Brute,1,10,,brute,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
snowyeti3,Chilled Froth,SnowYeti3,snowyeti1,Brute,1,10,,snowyeti,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
blunderbore5,Blunderbore,Blunderbore,blunderbore1,PinHead,1,10,,blunderbore,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
blunderbore1,Blunderbore,Blunderbore,blunderbore1,PinHead,1,10,,blunderbore,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
snowyeti2,Abominable,SnowYeti2,snowyeti1,Brute,1,10,,snowyeti,brute_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cowking,Hell Bovine,Hell Bovine,hellbovine,Skeleton,1,10,The Cow King,bovine,bovine_beast,beast,mon_type,high,True,3,medium,archetype_beast|aura_scaling|elemental_fire|elite_unique|heavy_melee|melee_attacker|superunique,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
foulcrow5,Foul Crow,FoulCrow,foulcrow1,BloodHawk,1,10,,foulcrow,avian_pack,avian,mon_type,high,True,3,medium,archer|archetype_avian|aura_scaling|life_drain|light_mover|ranged_attacker,attrition_drain,ranged_pressure,ranged_pressure,fast,0,0,3,0,2,4,37,caution,mechanics_inferred,65,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
foulcrow1,Foul Crow,FoulCrow,foulcrow1,BloodHawk,1,10,,foulcrow,avian_pack,avian,mon_type,high,True,3,medium,archer|archetype_avian|aura_scaling|life_drain|light_mover|ranged_attacker,attrition_drain,ranged_pressure,ranged_pressure,fast,0,0,3,0,2,4,37,caution,mechanics_inferred,65,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
foulcrow8,Cloud Stalker,CloudStalker,foulcrow1,BloodHawk,1,10,,foulcrow,avian_pack,avian,mon_type,high,True,3,medium,archer|archetype_avian|aura_scaling|crowd_control|life_drain|light_mover|ranged_attacker,debuff_control,attrition_drain,ranged_pressure,fast,0,2,3,0,2,4,37,caution,mechanics_inferred,75,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
foulcrow4,Cloud Stalker,CloudStalker,foulcrow1,BloodHawk,1,10,,foulcrow,avian_pack,avian,mon_type,high,True,3,medium,archer|archetype_avian|aura_scaling|crowd_control|life_drain|light_mover|ranged_attacker,debuff_control,attrition_drain,ranged_pressure,fast,0,2,3,0,2,4,37,caution,mechanics_inferred,75,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
foulcrow6,Blood Hawk,BloodHawk,foulcrow1,BloodHawk,1,10,,foulcrow,avian_pack,avian,mon_type,high,True,3,medium,archer|archetype_avian|aura_scaling|life_drain|light_mover|ranged_attacker,attrition_drain,ranged_pressure,ranged_pressure,fast,0,0,3,0,2,4,37,caution,mechanics_inferred,65,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
foulcrow2,Blood Hawk,BloodHawk,foulcrow1,BloodHawk,1,10,,foulcrow,avian_pack,avian,mon_type,high,True,3,medium,archer|archetype_avian|aura_scaling|life_drain|light_mover|ranged_attacker,attrition_drain,ranged_pressure,ranged_pressure,fast,0,0,3,0,2,4,37,caution,mechanics_inferred,65,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
foulcrow7,Black Raptor,BlackRaptor,foulcrow1,BloodHawk,1,10,,foulcrow,avian_pack,avian,mon_type,high,True,3,medium,archer|archetype_avian|aura_scaling|life_drain|light_mover|ranged_attacker,attrition_drain,ranged_pressure,ranged_pressure,fast,0,0,3,0,2,4,37,caution,mechanics_inferred,65,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
foulcrow3,Black Raptor,BlackRaptor,foulcrow1,BloodHawk,1,10,,foulcrow,avian_pack,avian,mon_type,high,True,3,medium,archer|archetype_avian|aura_scaling|life_drain|light_mover|ranged_attacker,attrition_drain,ranged_pressure,ranged_pressure,fast,0,0,3,0,2,4,37,caution,mechanics_inferred,65,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
